date,location,location_name,value
2021-10-30,GM,Germany,95696
2021-10-30,GM01,Baden-Württemberg State,10990
2021-10-30,GM02,Free State of Bavaria,16066
2021-10-30,GM03,Free Hanseatic City of Bremen,530
2021-10-30,GM04,Free Hanseatic City of Hamburg,1820
2021-10-30,GM05,Hesse State,7855
2021-10-30,GM06,Lower Saxony State,6082
2021-10-30,GM07,North Rhine-Westphalia State,18202
2021-10-30,GM08,Rhineland-Palatinate State,4091
2021-10-30,GM09,Saarland State,1066
2021-10-30,GM10,Schleswig-Holstein State,1723
2021-10-30,GM11,Brandenburg State,3918
2021-10-30,GM12,Mecklenburg-Western Pomerania State,1241
2021-10-30,GM13,Free State of Saxony,10321
2021-10-30,GM14,Sachsen-Anhalt State,3580
2021-10-30,GM15,Free State of Thuringia,4507
2021-10-30,GM16,Berlin State,3704
