date,location,location_name,value
2021-04-07,GM,Germany,77401
2021-04-07,GM01,Baden-Württemberg State,8795
2021-04-07,GM02,Free State of Bavaria,13387
2021-04-07,GM03,Free Hanseatic City of Bremen,411
2021-04-07,GM04,Free Hanseatic City of Hamburg,1398
2021-04-07,GM05,Hesse State,6410
2021-04-07,GM06,Lower Saxony State,4939
2021-04-07,GM07,North Rhine-Westphalia State,14403
2021-04-07,GM08,Rhineland-Palatinate State,3353
2021-04-07,GM09,Saarland State,929
2021-04-07,GM10,Schleswig-Holstein State,1447
2021-04-07,GM11,Brandenburg State,3344
2021-04-07,GM12,Mecklenburg-Western Pomerania State,881
2021-04-07,GM13,Free State of Saxony,8449
2021-04-07,GM14,Sachsen-Anhalt State,2756
2021-04-07,GM15,Free State of Thuringia,3410
2021-04-07,GM16,Berlin State,3089
