date,location,location_name,value
2022-01-14,GM,Germany,115337
2022-01-14,GM01,Baden-Württemberg State,13386
2022-01-14,GM02,Free State of Bavaria,20133
2022-01-14,GM03,Free Hanseatic City of Bremen,618
2022-01-14,GM04,Free Hanseatic City of Hamburg,2038
2022-01-14,GM05,Hesse State,8663
2022-01-14,GM06,Lower Saxony State,6979
2022-01-14,GM07,North Rhine-Westphalia State,20722
2022-01-14,GM08,Rhineland-Palatinate State,4732
2022-01-14,GM09,Saarland State,1291
2022-01-14,GM10,Schleswig-Holstein State,1909
2022-01-14,GM11,Brandenburg State,4860
2022-01-14,GM12,Mecklenburg-Western Pomerania State,1557
2022-01-14,GM13,Free State of Saxony,13691
2022-01-14,GM14,Sachsen-Anhalt State,4460
2022-01-14,GM15,Free State of Thuringia,6235
2022-01-14,GM16,Berlin State,4063
