date,location,location_name,value
2022-09-16,GM,Germany,148845
2022-09-16,GM01,Baden-Württemberg State,17193
2022-09-16,GM02,Free State of Bavaria,25646
2022-09-16,GM03,Free Hanseatic City of Bremen,831
2022-09-16,GM04,Free Hanseatic City of Hamburg,3012
2022-09-16,GM05,Hesse State,11025
2022-09-16,GM06,Lower Saxony State,10693
2022-09-16,GM07,North Rhine-Westphalia State,27251
2022-09-16,GM08,Rhineland-Palatinate State,6126
2022-09-16,GM09,Saarland State,1841
2022-09-16,GM10,Schleswig-Holstein State,2857
2022-09-16,GM11,Brandenburg State,5888
2022-09-16,GM12,Mecklenburg-Western Pomerania State,2438
2022-09-16,GM13,Free State of Saxony,15966
2022-09-16,GM14,Sachsen-Anhalt State,5691
2022-09-16,GM15,Free State of Thuringia,7601
2022-09-16,GM16,Berlin State,4786
