date,location,location_name,value
2021-08-17,GM,Germany,91899
2021-08-17,GM01,Baden-Württemberg State,10436
2021-08-17,GM02,Free State of Bavaria,15378
2021-08-17,GM03,Free Hanseatic City of Bremen,495
2021-08-17,GM04,Free Hanseatic City of Hamburg,1635
2021-08-17,GM05,Hesse State,7607
2021-08-17,GM06,Lower Saxony State,5827
2021-08-17,GM07,North Rhine-Westphalia State,17333
2021-08-17,GM08,Rhineland-Palatinate State,3916
2021-08-17,GM09,Saarland State,1030
2021-08-17,GM10,Schleswig-Holstein State,1641
2021-08-17,GM11,Brandenburg State,3819
2021-08-17,GM12,Mecklenburg-Western Pomerania State,1184
2021-08-17,GM13,Free State of Saxony,10150
2021-08-17,GM14,Sachsen-Anhalt State,3471
2021-08-17,GM15,Free State of Thuringia,4390
2021-08-17,GM16,Berlin State,3587
