date,location,location_name,value
2021-10-06,GM,Germany,93959
2021-10-06,GM01,Baden-Württemberg State,10707
2021-10-06,GM02,Free State of Bavaria,15713
2021-10-06,GM03,Free Hanseatic City of Bremen,514
2021-10-06,GM04,Free Hanseatic City of Hamburg,1744
2021-10-06,GM05,Hesse State,7774
2021-10-06,GM06,Lower Saxony State,5982
2021-10-06,GM07,North Rhine-Westphalia State,17886
2021-10-06,GM08,Rhineland-Palatinate State,4005
2021-10-06,GM09,Saarland State,1052
2021-10-06,GM10,Schleswig-Holstein State,1689
2021-10-06,GM11,Brandenburg State,3861
2021-10-06,GM12,Mecklenburg-Western Pomerania State,1203
2021-10-06,GM13,Free State of Saxony,10231
2021-10-06,GM14,Sachsen-Anhalt State,3545
2021-10-06,GM15,Free State of Thuringia,4418
2021-10-06,GM16,Berlin State,3635
