date,location,location_name,value
2021-09-23,GM,Germany,93238
2021-09-23,GM01,Baden-Württemberg State,10636
2021-09-23,GM02,Free State of Bavaria,15571
2021-09-23,GM03,Free Hanseatic City of Bremen,507
2021-09-23,GM04,Free Hanseatic City of Hamburg,1713
2021-09-23,GM05,Hesse State,7709
2021-09-23,GM06,Lower Saxony State,5931
2021-09-23,GM07,North Rhine-Westphalia State,17694
2021-09-23,GM08,Rhineland-Palatinate State,3969
2021-09-23,GM09,Saarland State,1048
2021-09-23,GM10,Schleswig-Holstein State,1681
2021-09-23,GM11,Brandenburg State,3840
2021-09-23,GM12,Mecklenburg-Western Pomerania State,1198
2021-09-23,GM13,Free State of Saxony,10200
2021-09-23,GM14,Sachsen-Anhalt State,3518
2021-09-23,GM15,Free State of Thuringia,4402
2021-09-23,GM16,Berlin State,3621
