date,location,location_name,value
2022-05-14,GM,Germany,137492
2022-05-14,GM01,Baden-Württemberg State,15958
2022-05-14,GM02,Free State of Bavaria,23851
2022-05-14,GM03,Free Hanseatic City of Bremen,767
2022-05-14,GM04,Free Hanseatic City of Hamburg,2617
2022-05-14,GM05,Hesse State,10039
2022-05-14,GM06,Lower Saxony State,9068
2022-05-14,GM07,North Rhine-Westphalia State,25110
2022-05-14,GM08,Rhineland-Palatinate State,5601
2022-05-14,GM09,Saarland State,1663
2022-05-14,GM10,Schleswig-Holstein State,2489
2022-05-14,GM11,Brandenburg State,5624
2022-05-14,GM12,Mecklenburg-Western Pomerania State,2202
2022-05-14,GM13,Free State of Saxony,15441
2022-05-14,GM14,Sachsen-Anhalt State,5306
2022-05-14,GM15,Free State of Thuringia,7200
2022-05-14,GM16,Berlin State,4556
