date,location,location_name,value
2022-04-20,GM,Germany,133308
2022-04-20,GM01,Baden-Württemberg State,15551
2022-04-20,GM02,Free State of Bavaria,23195
2022-04-20,GM03,Free Hanseatic City of Bremen,737
2022-04-20,GM04,Free Hanseatic City of Hamburg,2479
2022-04-20,GM05,Hesse State,9790
2022-04-20,GM06,Lower Saxony State,8503
2022-04-20,GM07,North Rhine-Westphalia State,24354
2022-04-20,GM08,Rhineland-Palatinate State,5428
2022-04-20,GM09,Saarland State,1599
2022-04-20,GM10,Schleswig-Holstein State,2392
2022-04-20,GM11,Brandenburg State,5498
2022-04-20,GM12,Mecklenburg-Western Pomerania State,2120
2022-04-20,GM13,Free State of Saxony,15075
2022-04-20,GM14,Sachsen-Anhalt State,5162
2022-04-20,GM15,Free State of Thuringia,6982
2022-04-20,GM16,Berlin State,4443
