date,location,location_name,value
2021-04-11,GM,Germany,78353
2021-04-11,GM01,Baden-Württemberg State,8912
2021-04-11,GM02,Free State of Bavaria,13491
2021-04-11,GM03,Free Hanseatic City of Bremen,420
2021-04-11,GM04,Free Hanseatic City of Hamburg,1411
2021-04-11,GM05,Hesse State,6481
2021-04-11,GM06,Lower Saxony State,5015
2021-04-11,GM07,North Rhine-Westphalia State,14574
2021-04-11,GM08,Rhineland-Palatinate State,3394
2021-04-11,GM09,Saarland State,932
2021-04-11,GM10,Schleswig-Holstein State,1460
2021-04-11,GM11,Brandenburg State,3370
2021-04-11,GM12,Mecklenburg-Western Pomerania State,903
2021-04-11,GM13,Free State of Saxony,8555
2021-04-11,GM14,Sachsen-Anhalt State,2830
2021-04-11,GM15,Free State of Thuringia,3483
2021-04-11,GM16,Berlin State,3122
