date,location,location_name,value
2021-04-03,GM,Germany,76895
2021-04-03,GM01,Baden-Württemberg State,8737
2021-04-03,GM02,Free State of Bavaria,13302
2021-04-03,GM03,Free Hanseatic City of Bremen,406
2021-04-03,GM04,Free Hanseatic City of Hamburg,1397
2021-04-03,GM05,Hesse State,6365
2021-04-03,GM06,Lower Saxony State,4898
2021-04-03,GM07,North Rhine-Westphalia State,14296
2021-04-03,GM08,Rhineland-Palatinate State,3337
2021-04-03,GM09,Saarland State,927
2021-04-03,GM10,Schleswig-Holstein State,1439
2021-04-03,GM11,Brandenburg State,3313
2021-04-03,GM12,Mecklenburg-Western Pomerania State,872
2021-04-03,GM13,Free State of Saxony,8425
2021-04-03,GM14,Sachsen-Anhalt State,2727
2021-04-03,GM15,Free State of Thuringia,3374
2021-04-03,GM16,Berlin State,3080
