date,location,location_name,value
2021-07-02,GM,Germany,91007
2021-07-02,GM01,Baden-Württemberg State,10272
2021-07-02,GM02,Free State of Bavaria,15267
2021-07-02,GM03,Free Hanseatic City of Bremen,487
2021-07-02,GM04,Free Hanseatic City of Hamburg,1597
2021-07-02,GM05,Hesse State,7538
2021-07-02,GM06,Lower Saxony State,5769
2021-07-02,GM07,North Rhine-Westphalia State,17165
2021-07-02,GM08,Rhineland-Palatinate State,3892
2021-07-02,GM09,Saarland State,1024
2021-07-02,GM10,Schleswig-Holstein State,1623
2021-07-02,GM11,Brandenburg State,3807
2021-07-02,GM12,Mecklenburg-Western Pomerania State,1156
2021-07-02,GM13,Free State of Saxony,10084
2021-07-02,GM14,Sachsen-Anhalt State,3428
2021-07-02,GM15,Free State of Thuringia,4338
2021-07-02,GM16,Berlin State,3560
