date,location,location_name,value
2021-10-04,GM,Germany,93793
2021-10-04,GM01,Baden-Württemberg State,10691
2021-10-04,GM02,Free State of Bavaria,15678
2021-10-04,GM03,Free Hanseatic City of Bremen,510
2021-10-04,GM04,Free Hanseatic City of Hamburg,1741
2021-10-04,GM05,Hesse State,7753
2021-10-04,GM06,Lower Saxony State,5964
2021-10-04,GM07,North Rhine-Westphalia State,17852
2021-10-04,GM08,Rhineland-Palatinate State,3999
2021-10-04,GM09,Saarland State,1052
2021-10-04,GM10,Schleswig-Holstein State,1687
2021-10-04,GM11,Brandenburg State,3852
2021-10-04,GM12,Mecklenburg-Western Pomerania State,1202
2021-10-04,GM13,Free State of Saxony,10229
2021-10-04,GM14,Sachsen-Anhalt State,3540
2021-10-04,GM15,Free State of Thuringia,4415
2021-10-04,GM16,Berlin State,3628
