date,location,location_name,value
2022-01-24,GM,Germany,116746
2022-01-24,GM01,Baden-Württemberg State,13527
2022-01-24,GM02,Free State of Bavaria,20313
2022-01-24,GM03,Free Hanseatic City of Bremen,633
2022-01-24,GM04,Free Hanseatic City of Hamburg,2075
2022-01-24,GM05,Hesse State,8727
2022-01-24,GM06,Lower Saxony State,7053
2022-01-24,GM07,North Rhine-Westphalia State,20902
2022-01-24,GM08,Rhineland-Palatinate State,4767
2022-01-24,GM09,Saarland State,1314
2022-01-24,GM10,Schleswig-Holstein State,1937
2022-01-24,GM11,Brandenburg State,4963
2022-01-24,GM12,Mecklenburg-Western Pomerania State,1607
2022-01-24,GM13,Free State of Saxony,13962
2022-01-24,GM14,Sachsen-Anhalt State,4538
2022-01-24,GM15,Free State of Thuringia,6343
2022-01-24,GM16,Berlin State,4085
