date,location,location_name,value
2022-04-03,GM,Germany,130029
2022-04-03,GM01,Baden-Württemberg State,15141
2022-04-03,GM02,Free State of Bavaria,22650
2022-04-03,GM03,Free Hanseatic City of Bremen,716
2022-04-03,GM04,Free Hanseatic City of Hamburg,2396
2022-04-03,GM05,Hesse State,9637
2022-04-03,GM06,Lower Saxony State,8122
2022-04-03,GM07,North Rhine-Westphalia State,23759
2022-04-03,GM08,Rhineland-Palatinate State,5278
2022-04-03,GM09,Saarland State,1541
2022-04-03,GM10,Schleswig-Holstein State,2308
2022-04-03,GM11,Brandenburg State,5432
2022-04-03,GM12,Mecklenburg-Western Pomerania State,2018
2022-04-03,GM13,Free State of Saxony,14765
2022-04-03,GM14,Sachsen-Anhalt State,5027
2022-04-03,GM15,Free State of Thuringia,6853
2022-04-03,GM16,Berlin State,4386
