date,location,location_name,value
2022-12-01,GM,Germany,157943
2022-12-01,GM01,Baden-Württemberg State,18218
2022-12-01,GM02,Free State of Bavaria,27125
2022-12-01,GM03,Free Hanseatic City of Bremen,887
2022-12-01,GM04,Free Hanseatic City of Hamburg,3262
2022-12-01,GM05,Hesse State,11686
2022-12-01,GM06,Lower Saxony State,11796
2022-12-01,GM07,North Rhine-Westphalia State,29047
2022-12-01,GM08,Rhineland-Palatinate State,6552
2022-12-01,GM09,Saarland State,1972
2022-12-01,GM10,Schleswig-Holstein State,3146
2022-12-01,GM11,Brandenburg State,6184
2022-12-01,GM12,Mecklenburg-Western Pomerania State,2587
2022-12-01,GM13,Free State of Saxony,16373
2022-12-01,GM14,Sachsen-Anhalt State,6046
2022-12-01,GM15,Free State of Thuringia,7918
2022-12-01,GM16,Berlin State,5144
