date,location,location_name,value
2021-07-27,GM,Germany,91565
2021-07-27,GM01,Baden-Württemberg State,10383
2021-07-27,GM02,Free State of Bavaria,15320
2021-07-27,GM03,Free Hanseatic City of Bremen,493
2021-07-27,GM04,Free Hanseatic City of Hamburg,1607
2021-07-27,GM05,Hesse State,7579
2021-07-27,GM06,Lower Saxony State,5812
2021-07-27,GM07,North Rhine-Westphalia State,17281
2021-07-27,GM08,Rhineland-Palatinate State,3904
2021-07-27,GM09,Saarland State,1029
2021-07-27,GM10,Schleswig-Holstein State,1631
2021-07-27,GM11,Brandenburg State,3817
2021-07-27,GM12,Mecklenburg-Western Pomerania State,1176
2021-07-27,GM13,Free State of Saxony,10128
2021-07-27,GM14,Sachsen-Anhalt State,3448
2021-07-27,GM15,Free State of Thuringia,4376
2021-07-27,GM16,Berlin State,3581
