date,location,location_name,value
2022-08-21,GM,Germany,146504
2022-08-21,GM01,Baden-Württemberg State,16852
2022-08-21,GM02,Free State of Bavaria,25306
2022-08-21,GM03,Free Hanseatic City of Bremen,822
2022-08-21,GM04,Free Hanseatic City of Hamburg,2921
2022-08-21,GM05,Hesse State,10833
2022-08-21,GM06,Lower Saxony State,10348
2022-08-21,GM07,North Rhine-Westphalia State,26836
2022-08-21,GM08,Rhineland-Palatinate State,6030
2022-08-21,GM09,Saarland State,1808
2022-08-21,GM10,Schleswig-Holstein State,2799
2022-08-21,GM11,Brandenburg State,5842
2022-08-21,GM12,Mecklenburg-Western Pomerania State,2386
2022-08-21,GM13,Free State of Saxony,15837
2022-08-21,GM14,Sachsen-Anhalt State,5618
2022-08-21,GM15,Free State of Thuringia,7526
2022-08-21,GM16,Berlin State,4740
