date,location,location_name,value
2021-11-25,GM,Germany,100119
2021-11-25,GM01,Baden-Württemberg State,11586
2021-11-25,GM02,Free State of Bavaria,17236
2021-11-25,GM03,Free Hanseatic City of Bremen,546
2021-11-25,GM04,Free Hanseatic City of Hamburg,1882
2021-11-25,GM05,Hesse State,8088
2021-11-25,GM06,Lower Saxony State,6293
2021-11-25,GM07,North Rhine-Westphalia State,18802
2021-11-25,GM08,Rhineland-Palatinate State,4247
2021-11-25,GM09,Saarland State,1104
2021-11-25,GM10,Schleswig-Holstein State,1780
2021-11-25,GM11,Brandenburg State,4058
2021-11-25,GM12,Mecklenburg-Western Pomerania State,1310
2021-11-25,GM13,Free State of Saxony,10765
2021-11-25,GM14,Sachsen-Anhalt State,3749
2021-11-25,GM15,Free State of Thuringia,4878
2021-11-25,GM16,Berlin State,3795
