date,location,location_name,value
2022-10-14,GM,Germany,151260
2022-10-14,GM01,Baden-Württemberg State,17436
2022-10-14,GM02,Free State of Bavaria,26074
2022-10-14,GM03,Free Hanseatic City of Bremen,846
2022-10-14,GM04,Free Hanseatic City of Hamburg,3088
2022-10-14,GM05,Hesse State,11181
2022-10-14,GM06,Lower Saxony State,10972
2022-10-14,GM07,North Rhine-Westphalia State,27723
2022-10-14,GM08,Rhineland-Palatinate State,6251
2022-10-14,GM09,Saarland State,1872
2022-10-14,GM10,Schleswig-Holstein State,2944
2022-10-14,GM11,Brandenburg State,5962
2022-10-14,GM12,Mecklenburg-Western Pomerania State,2491
2022-10-14,GM13,Free State of Saxony,16083
2022-10-14,GM14,Sachsen-Anhalt State,5780
2022-10-14,GM15,Free State of Thuringia,7698
2022-10-14,GM16,Berlin State,4859
