date,location,location_name,value
2022-07-15,GM,Germany,142399
2022-07-15,GM01,Baden-Württemberg State,16456
2022-07-15,GM02,Free State of Bavaria,24617
2022-07-15,GM03,Free Hanseatic City of Bremen,802
2022-07-15,GM04,Free Hanseatic City of Hamburg,2758
2022-07-15,GM05,Hesse State,10524
2022-07-15,GM06,Lower Saxony State,9836
2022-07-15,GM07,North Rhine-Westphalia State,26004
2022-07-15,GM08,Rhineland-Palatinate State,5832
2022-07-15,GM09,Saarland State,1742
2022-07-15,GM10,Schleswig-Holstein State,2656
2022-07-15,GM11,Brandenburg State,5740
2022-07-15,GM12,Mecklenburg-Western Pomerania State,2282
2022-07-15,GM13,Free State of Saxony,15640
2022-07-15,GM14,Sachsen-Anhalt State,5441
2022-07-15,GM15,Free State of Thuringia,7393
2022-07-15,GM16,Berlin State,4676
