date,location,location_name,value
2022-03-08,GM,Germany,124450
2022-03-08,GM01,Baden-Württemberg State,14482
2022-03-08,GM02,Free State of Bavaria,21660
2022-03-08,GM03,Free Hanseatic City of Bremen,692
2022-03-08,GM04,Free Hanseatic City of Hamburg,2319
2022-03-08,GM05,Hesse State,9280
2022-03-08,GM06,Lower Saxony State,7614
2022-03-08,GM07,North Rhine-Westphalia State,22606
2022-03-08,GM08,Rhineland-Palatinate State,5060
2022-03-08,GM09,Saarland State,1419
2022-03-08,GM10,Schleswig-Holstein State,2150
2022-03-08,GM11,Brandenburg State,5241
2022-03-08,GM12,Mecklenburg-Western Pomerania State,1816
2022-03-08,GM13,Free State of Saxony,14381
2022-03-08,GM14,Sachsen-Anhalt State,4801
2022-03-08,GM15,Free State of Thuringia,6650
2022-03-08,GM16,Berlin State,4279
