date,location,location_name,value
2022-10-21,GM,Germany,152278
2022-10-21,GM01,Baden-Württemberg State,17566
2022-10-21,GM02,Free State of Bavaria,26242
2022-10-21,GM03,Free Hanseatic City of Bremen,853
2022-10-21,GM04,Free Hanseatic City of Hamburg,3106
2022-10-21,GM05,Hesse State,11267
2022-10-21,GM06,Lower Saxony State,11080
2022-10-21,GM07,North Rhine-Westphalia State,27908
2022-10-21,GM08,Rhineland-Palatinate State,6307
2022-10-21,GM09,Saarland State,1896
2022-10-21,GM10,Schleswig-Holstein State,2980
2022-10-21,GM11,Brandenburg State,5993
2022-10-21,GM12,Mecklenburg-Western Pomerania State,2509
2022-10-21,GM13,Free State of Saxony,16139
2022-10-21,GM14,Sachsen-Anhalt State,5805
2022-10-21,GM15,Free State of Thuringia,7745
2022-10-21,GM16,Berlin State,4882
