date,location,location_name,value
2022-09-28,GM,Germany,149714
2022-09-28,GM01,Baden-Württemberg State,17280
2022-09-28,GM02,Free State of Bavaria,25806
2022-09-28,GM03,Free Hanseatic City of Bremen,838
2022-09-28,GM04,Free Hanseatic City of Hamburg,3058
2022-09-28,GM05,Hesse State,11072
2022-09-28,GM06,Lower Saxony State,10786
2022-09-28,GM07,North Rhine-Westphalia State,27411
2022-09-28,GM08,Rhineland-Palatinate State,6169
2022-09-28,GM09,Saarland State,1849
2022-09-28,GM10,Schleswig-Holstein State,2883
2022-09-28,GM11,Brandenburg State,5909
2022-09-28,GM12,Mecklenburg-Western Pomerania State,2457
2022-09-28,GM13,Free State of Saxony,16027
2022-09-28,GM14,Sachsen-Anhalt State,5711
2022-09-28,GM15,Free State of Thuringia,7634
2022-09-28,GM16,Berlin State,4824
