date,location,location_name,value
2021-10-28,GM,Germany,95485
2021-10-28,GM01,Baden-Württemberg State,10959
2021-10-28,GM02,Free State of Bavaria,16026
2021-10-28,GM03,Free Hanseatic City of Bremen,528
2021-10-28,GM04,Free Hanseatic City of Hamburg,1816
2021-10-28,GM05,Hesse State,7848
2021-10-28,GM06,Lower Saxony State,6076
2021-10-28,GM07,North Rhine-Westphalia State,18177
2021-10-28,GM08,Rhineland-Palatinate State,4075
2021-10-28,GM09,Saarland State,1064
2021-10-28,GM10,Schleswig-Holstein State,1719
2021-10-28,GM11,Brandenburg State,3908
2021-10-28,GM12,Mecklenburg-Western Pomerania State,1236
2021-10-28,GM13,Free State of Saxony,10302
2021-10-28,GM14,Sachsen-Anhalt State,3576
2021-10-28,GM15,Free State of Thuringia,4484
2021-10-28,GM16,Berlin State,3691
