date,location,location_name,value
2022-10-07,GM,Germany,150406
2022-10-07,GM01,Baden-Württemberg State,17341
2022-10-07,GM02,Free State of Bavaria,25909
2022-10-07,GM03,Free Hanseatic City of Bremen,844
2022-10-07,GM04,Free Hanseatic City of Hamburg,3070
2022-10-07,GM05,Hesse State,11117
2022-10-07,GM06,Lower Saxony State,10883
2022-10-07,GM07,North Rhine-Westphalia State,27577
2022-10-07,GM08,Rhineland-Palatinate State,6200
2022-10-07,GM09,Saarland State,1861
2022-10-07,GM10,Schleswig-Holstein State,2910
2022-10-07,GM11,Brandenburg State,5932
2022-10-07,GM12,Mecklenburg-Western Pomerania State,2473
2022-10-07,GM13,Free State of Saxony,16049
2022-10-07,GM14,Sachsen-Anhalt State,5731
2022-10-07,GM15,Free State of Thuringia,7666
2022-10-07,GM16,Berlin State,4843
