date,location,location_name,value
2022-04-18,GM,Germany,132953
2022-04-18,GM01,Baden-Württemberg State,15512
2022-04-18,GM02,Free State of Bavaria,23143
2022-04-18,GM03,Free Hanseatic City of Bremen,735
2022-04-18,GM04,Free Hanseatic City of Hamburg,2479
2022-04-18,GM05,Hesse State,9769
2022-04-18,GM06,Lower Saxony State,8461
2022-04-18,GM07,North Rhine-Westphalia State,24284
2022-04-18,GM08,Rhineland-Palatinate State,5420
2022-04-18,GM09,Saarland State,1587
2022-04-18,GM10,Schleswig-Holstein State,2373
2022-04-18,GM11,Brandenburg State,5491
2022-04-18,GM12,Mecklenburg-Western Pomerania State,2106
2022-04-18,GM13,Free State of Saxony,15055
2022-04-18,GM14,Sachsen-Anhalt State,5151
2022-04-18,GM15,Free State of Thuringia,6960
2022-04-18,GM16,Berlin State,4427
