date,location,location_name,value
2021-09-05,GM,Germany,92346
2021-09-05,GM01,Baden-Württemberg State,10496
2021-09-05,GM02,Free State of Bavaria,15434
2021-09-05,GM03,Free Hanseatic City of Bremen,499
2021-09-05,GM04,Free Hanseatic City of Hamburg,1654
2021-09-05,GM05,Hesse State,7640
2021-09-05,GM06,Lower Saxony State,5860
2021-09-05,GM07,North Rhine-Westphalia State,17462
2021-09-05,GM08,Rhineland-Palatinate State,3932
2021-09-05,GM09,Saarland State,1035
2021-09-05,GM10,Schleswig-Holstein State,1656
2021-09-05,GM11,Brandenburg State,3827
2021-09-05,GM12,Mecklenburg-Western Pomerania State,1193
2021-09-05,GM13,Free State of Saxony,10173
2021-09-05,GM14,Sachsen-Anhalt State,3492
2021-09-05,GM15,Free State of Thuringia,4397
2021-09-05,GM16,Berlin State,3596
