date,location,location_name,value
2022-01-19,GM,Germany,116081
2022-01-19,GM01,Baden-Württemberg State,13464
2022-01-19,GM02,Free State of Bavaria,20214
2022-01-19,GM03,Free Hanseatic City of Bremen,625
2022-01-19,GM04,Free Hanseatic City of Hamburg,2051
2022-01-19,GM05,Hesse State,8699
2022-01-19,GM06,Lower Saxony State,7014
2022-01-19,GM07,North Rhine-Westphalia State,20804
2022-01-19,GM08,Rhineland-Palatinate State,4750
2022-01-19,GM09,Saarland State,1307
2022-01-19,GM10,Schleswig-Holstein State,1927
2022-01-19,GM11,Brandenburg State,4929
2022-01-19,GM12,Mecklenburg-Western Pomerania State,1592
2022-01-19,GM13,Free State of Saxony,13838
2022-01-19,GM14,Sachsen-Anhalt State,4491
2022-01-19,GM15,Free State of Thuringia,6304
2022-01-19,GM16,Berlin State,4072
