date,location,location_name,value
2021-05-29,GM,Germany,88350
2021-05-29,GM01,Baden-Württemberg State,9933
2021-05-29,GM02,Free State of Bavaria,14935
2021-05-29,GM03,Free Hanseatic City of Bremen,473
2021-05-29,GM04,Free Hanseatic City of Hamburg,1557
2021-05-29,GM05,Hesse State,7319
2021-05-29,GM06,Lower Saxony State,5608
2021-05-29,GM07,North Rhine-Westphalia State,16710
2021-05-29,GM08,Rhineland-Palatinate State,3724
2021-05-29,GM09,Saarland State,1006
2021-05-29,GM10,Schleswig-Holstein State,1591
2021-05-29,GM11,Brandenburg State,3726
2021-05-29,GM12,Mecklenburg-Western Pomerania State,1120
2021-05-29,GM13,Free State of Saxony,9656
2021-05-29,GM14,Sachsen-Anhalt State,3311
2021-05-29,GM15,Free State of Thuringia,4199
2021-05-29,GM16,Berlin State,3482
