date,location,location_name,value
2021-09-20,GM,Germany,92971
2021-09-20,GM01,Baden-Württemberg State,10556
2021-09-20,GM02,Free State of Bavaria,15528
2021-09-20,GM03,Free Hanseatic City of Bremen,506
2021-09-20,GM04,Free Hanseatic City of Hamburg,1692
2021-09-20,GM05,Hesse State,7695
2021-09-20,GM06,Lower Saxony State,5911
2021-09-20,GM07,North Rhine-Westphalia State,17638
2021-09-20,GM08,Rhineland-Palatinate State,3962
2021-09-20,GM09,Saarland State,1046
2021-09-20,GM10,Schleswig-Holstein State,1678
2021-09-20,GM11,Brandenburg State,3834
2021-09-20,GM12,Mecklenburg-Western Pomerania State,1196
2021-09-20,GM13,Free State of Saxony,10195
2021-09-20,GM14,Sachsen-Anhalt State,3518
2021-09-20,GM15,Free State of Thuringia,4400
2021-09-20,GM16,Berlin State,3616
