date,location,location_name,value
2022-08-14,GM,Germany,145698
2022-08-14,GM01,Baden-Württemberg State,16754
2022-08-14,GM02,Free State of Bavaria,25174
2022-08-14,GM03,Free Hanseatic City of Bremen,819
2022-08-14,GM04,Free Hanseatic City of Hamburg,2895
2022-08-14,GM05,Hesse State,10772
2022-08-14,GM06,Lower Saxony State,10234
2022-08-14,GM07,North Rhine-Westphalia State,26692
2022-08-14,GM08,Rhineland-Palatinate State,5999
2022-08-14,GM09,Saarland State,1793
2022-08-14,GM10,Schleswig-Holstein State,2774
2022-08-14,GM11,Brandenburg State,5817
2022-08-14,GM12,Mecklenburg-Western Pomerania State,2366
2022-08-14,GM13,Free State of Saxony,15794
2022-08-14,GM14,Sachsen-Anhalt State,5582
2022-08-14,GM15,Free State of Thuringia,7494
2022-08-14,GM16,Berlin State,4739
