date,location,location_name,value
2021-11-13,GM,Germany,97617
2021-11-13,GM01,Baden-Württemberg State,11241
2021-11-13,GM02,Free State of Bavaria,16546
2021-11-13,GM03,Free Hanseatic City of Bremen,536
2021-11-13,GM04,Free Hanseatic City of Hamburg,1844
2021-11-13,GM05,Hesse State,7974
2021-11-13,GM06,Lower Saxony State,6164
2021-11-13,GM07,North Rhine-Westphalia State,18480
2021-11-13,GM08,Rhineland-Palatinate State,4167
2021-11-13,GM09,Saarland State,1083
2021-11-13,GM10,Schleswig-Holstein State,1751
2021-11-13,GM11,Brandenburg State,3976
2021-11-13,GM12,Mecklenburg-Western Pomerania State,1277
2021-11-13,GM13,Free State of Saxony,10518
2021-11-13,GM14,Sachsen-Anhalt State,3639
2021-11-13,GM15,Free State of Thuringia,4662
2021-11-13,GM16,Berlin State,3759
