date,location,location_name,value
2022-12-23,GM,Germany,160611
2022-12-23,GM01,Baden-Württemberg State,18482
2022-12-23,GM02,Free State of Bavaria,27437
2022-12-23,GM03,Free Hanseatic City of Bremen,912
2022-12-23,GM04,Free Hanseatic City of Hamburg,3351
2022-12-23,GM05,Hesse State,11849
2022-12-23,GM06,Lower Saxony State,12202
2022-12-23,GM07,North Rhine-Westphalia State,29684
2022-12-23,GM08,Rhineland-Palatinate State,6627
2022-12-23,GM09,Saarland State,2001
2022-12-23,GM10,Schleswig-Holstein State,3276
2022-12-23,GM11,Brandenburg State,6279
2022-12-23,GM12,Mecklenburg-Western Pomerania State,2637
2022-12-23,GM13,Free State of Saxony,16510
2022-12-23,GM14,Sachsen-Anhalt State,6105
2022-12-23,GM15,Free State of Thuringia,8030
2022-12-23,GM16,Berlin State,5229
