date,location,location_name,value
2022-02-21,GM,Germany,121297
2022-02-21,GM01,Baden-Württemberg State,14061
2022-02-21,GM02,Free State of Bavaria,21057
2022-02-21,GM03,Free Hanseatic City of Bremen,674
2022-02-21,GM04,Free Hanseatic City of Hamburg,2268
2022-02-21,GM05,Hesse State,9075
2022-02-21,GM06,Lower Saxony State,7327
2022-02-21,GM07,North Rhine-Westphalia State,21875
2022-02-21,GM08,Rhineland-Palatinate State,4926
2022-02-21,GM09,Saarland State,1371
2022-02-21,GM10,Schleswig-Holstein State,2073
2022-02-21,GM11,Brandenburg State,5134
2022-02-21,GM12,Mecklenburg-Western Pomerania State,1723
2022-02-21,GM13,Free State of Saxony,14265
2022-02-21,GM14,Sachsen-Anhalt State,4706
2022-02-21,GM15,Free State of Thuringia,6549
2022-02-21,GM16,Berlin State,4213
