date,location,location_name,value
2021-08-29,GM,Germany,92130
2021-08-29,GM01,Baden-Württemberg State,10468
2021-08-29,GM02,Free State of Bavaria,15401
2021-08-29,GM03,Free Hanseatic City of Bremen,498
2021-08-29,GM04,Free Hanseatic City of Hamburg,1642
2021-08-29,GM05,Hesse State,7628
2021-08-29,GM06,Lower Saxony State,5850
2021-08-29,GM07,North Rhine-Westphalia State,17401
2021-08-29,GM08,Rhineland-Palatinate State,3922
2021-08-29,GM09,Saarland State,1031
2021-08-29,GM10,Schleswig-Holstein State,1651
2021-08-29,GM11,Brandenburg State,3822
2021-08-29,GM12,Mecklenburg-Western Pomerania State,1189
2021-08-29,GM13,Free State of Saxony,10165
2021-08-29,GM14,Sachsen-Anhalt State,3475
2021-08-29,GM15,Free State of Thuringia,4395
2021-08-29,GM16,Berlin State,3592
