date,location,location_name,value
2022-11-01,GM,Germany,153694
2022-11-01,GM01,Baden-Württemberg State,17733
2022-11-01,GM02,Free State of Bavaria,26519
2022-11-01,GM03,Free Hanseatic City of Bremen,863
2022-11-01,GM04,Free Hanseatic City of Hamburg,3131
2022-11-01,GM05,Hesse State,11406
2022-11-01,GM06,Lower Saxony State,11213
2022-11-01,GM07,North Rhine-Westphalia State,28179
2022-11-01,GM08,Rhineland-Palatinate State,6369
2022-11-01,GM09,Saarland State,1921
2022-11-01,GM10,Schleswig-Holstein State,3011
2022-11-01,GM11,Brandenburg State,6037
2022-11-01,GM12,Mecklenburg-Western Pomerania State,2526
2022-11-01,GM13,Free State of Saxony,16208
2022-11-01,GM14,Sachsen-Anhalt State,5842
2022-11-01,GM15,Free State of Thuringia,7795
2022-11-01,GM16,Berlin State,4941
