date,location,location_name,value
2022-08-10,GM,Germany,145241
2022-08-10,GM01,Baden-Württemberg State,16721
2022-08-10,GM02,Free State of Bavaria,25087
2022-08-10,GM03,Free Hanseatic City of Bremen,817
2022-08-10,GM04,Free Hanseatic City of Hamburg,2878
2022-08-10,GM05,Hesse State,10751
2022-08-10,GM06,Lower Saxony State,10172
2022-08-10,GM07,North Rhine-Westphalia State,26606
2022-08-10,GM08,Rhineland-Palatinate State,5974
2022-08-10,GM09,Saarland State,1793
2022-08-10,GM10,Schleswig-Holstein State,2760
2022-08-10,GM11,Brandenburg State,5801
2022-08-10,GM12,Mecklenburg-Western Pomerania State,2356
2022-08-10,GM13,Free State of Saxony,15763
2022-08-10,GM14,Sachsen-Anhalt State,5550
2022-08-10,GM15,Free State of Thuringia,7483
2022-08-10,GM16,Berlin State,4729
