date,location,location_name,value
2021-09-06,GM,Germany,92354
2021-09-06,GM01,Baden-Württemberg State,10497
2021-09-06,GM02,Free State of Bavaria,15435
2021-09-06,GM03,Free Hanseatic City of Bremen,499
2021-09-06,GM04,Free Hanseatic City of Hamburg,1654
2021-09-06,GM05,Hesse State,7640
2021-09-06,GM06,Lower Saxony State,5861
2021-09-06,GM07,North Rhine-Westphalia State,17465
2021-09-06,GM08,Rhineland-Palatinate State,3933
2021-09-06,GM09,Saarland State,1035
2021-09-06,GM10,Schleswig-Holstein State,1657
2021-09-06,GM11,Brandenburg State,3827
2021-09-06,GM12,Mecklenburg-Western Pomerania State,1193
2021-09-06,GM13,Free State of Saxony,10173
2021-09-06,GM14,Sachsen-Anhalt State,3492
2021-09-06,GM15,Free State of Thuringia,4397
2021-09-06,GM16,Berlin State,3596
