date,location,location_name,value
2021-08-12,GM,Germany,91834
2021-08-12,GM01,Baden-Württemberg State,10433
2021-08-12,GM02,Free State of Bavaria,15368
2021-08-12,GM03,Free Hanseatic City of Bremen,494
2021-08-12,GM04,Free Hanseatic City of Hamburg,1630
2021-08-12,GM05,Hesse State,7595
2021-08-12,GM06,Lower Saxony State,5826
2021-08-12,GM07,North Rhine-Westphalia State,17317
2021-08-12,GM08,Rhineland-Palatinate State,3914
2021-08-12,GM09,Saarland State,1030
2021-08-12,GM10,Schleswig-Holstein State,1641
2021-08-12,GM11,Brandenburg State,3818
2021-08-12,GM12,Mecklenburg-Western Pomerania State,1184
2021-08-12,GM13,Free State of Saxony,10142
2021-08-12,GM14,Sachsen-Anhalt State,3469
2021-08-12,GM15,Free State of Thuringia,4388
2021-08-12,GM16,Berlin State,3585
