date,location,location_name,value
2021-04-02,GM,Germany,76775
2021-04-02,GM01,Baden-Württemberg State,8728
2021-04-02,GM02,Free State of Bavaria,13291
2021-04-02,GM03,Free Hanseatic City of Bremen,406
2021-04-02,GM04,Free Hanseatic City of Hamburg,1393
2021-04-02,GM05,Hesse State,6351
2021-04-02,GM06,Lower Saxony State,4891
2021-04-02,GM07,North Rhine-Westphalia State,14269
2021-04-02,GM08,Rhineland-Palatinate State,3334
2021-04-02,GM09,Saarland State,927
2021-04-02,GM10,Schleswig-Holstein State,1438
2021-04-02,GM11,Brandenburg State,3309
2021-04-02,GM12,Mecklenburg-Western Pomerania State,871
2021-04-02,GM13,Free State of Saxony,8405
2021-04-02,GM14,Sachsen-Anhalt State,2725
2021-04-02,GM15,Free State of Thuringia,3367
2021-04-02,GM16,Berlin State,3070
