date,location,location_name,value
2022-04-23,GM,Germany,134155
2022-04-23,GM01,Baden-Württemberg State,15644
2022-04-23,GM02,Free State of Bavaria,23341
2022-04-23,GM03,Free Hanseatic City of Bremen,743
2022-04-23,GM04,Free Hanseatic City of Hamburg,2497
2022-04-23,GM05,Hesse State,9847
2022-04-23,GM06,Lower Saxony State,8565
2022-04-23,GM07,North Rhine-Westphalia State,24485
2022-04-23,GM08,Rhineland-Palatinate State,5462
2022-04-23,GM09,Saarland State,1615
2022-04-23,GM10,Schleswig-Holstein State,2413
2022-04-23,GM11,Brandenburg State,5531
2022-04-23,GM12,Mecklenburg-Western Pomerania State,2139
2022-04-23,GM13,Free State of Saxony,15159
2022-04-23,GM14,Sachsen-Anhalt State,5204
2022-04-23,GM15,Free State of Thuringia,7052
2022-04-23,GM16,Berlin State,4458
