date,location,location_name,value
2022-10-30,GM,Germany,153544
2022-10-30,GM01,Baden-Württemberg State,17710
2022-10-30,GM02,Free State of Bavaria,26478
2022-10-30,GM03,Free Hanseatic City of Bremen,863
2022-10-30,GM04,Free Hanseatic City of Hamburg,3131
2022-10-30,GM05,Hesse State,11381
2022-10-30,GM06,Lower Saxony State,11213
2022-10-30,GM07,North Rhine-Westphalia State,28140
2022-10-30,GM08,Rhineland-Palatinate State,6365
2022-10-30,GM09,Saarland State,1917
2022-10-30,GM10,Schleswig-Holstein State,3011
2022-10-30,GM11,Brandenburg State,6037
2022-10-30,GM12,Mecklenburg-Western Pomerania State,2526
2022-10-30,GM13,Free State of Saxony,16208
2022-10-30,GM14,Sachsen-Anhalt State,5842
2022-10-30,GM15,Free State of Thuringia,7795
2022-10-30,GM16,Berlin State,4927
