date,location,location_name,value
2022-06-16,GM,Germany,140099
2022-06-16,GM01,Baden-Württemberg State,16219
2022-06-16,GM02,Free State of Bavaria,24220
2022-06-16,GM03,Free Hanseatic City of Bremen,782
2022-06-16,GM04,Free Hanseatic City of Hamburg,2693
2022-06-16,GM05,Hesse State,10253
2022-06-16,GM06,Lower Saxony State,9483
2022-06-16,GM07,North Rhine-Westphalia State,25581
2022-06-16,GM08,Rhineland-Palatinate State,5719
2022-06-16,GM09,Saarland State,1702
2022-06-16,GM10,Schleswig-Holstein State,2582
2022-06-16,GM11,Brandenburg State,5697
2022-06-16,GM12,Mecklenburg-Western Pomerania State,2244
2022-06-16,GM13,Free State of Saxony,15568
2022-06-16,GM14,Sachsen-Anhalt State,5387
2022-06-16,GM15,Free State of Thuringia,7336
2022-06-16,GM16,Berlin State,4633
