date,location,location_name,value
2022-10-12,GM,Germany,150919
2022-10-12,GM01,Baden-Württemberg State,17400
2022-10-12,GM02,Free State of Bavaria,26018
2022-10-12,GM03,Free Hanseatic City of Bremen,845
2022-10-12,GM04,Free Hanseatic City of Hamburg,3085
2022-10-12,GM05,Hesse State,11166
2022-10-12,GM06,Lower Saxony State,10918
2022-10-12,GM07,North Rhine-Westphalia State,27669
2022-10-12,GM08,Rhineland-Palatinate State,6235
2022-10-12,GM09,Saarland State,1868
2022-10-12,GM10,Schleswig-Holstein State,2931
2022-10-12,GM11,Brandenburg State,5945
2022-10-12,GM12,Mecklenburg-Western Pomerania State,2485
2022-10-12,GM13,Free State of Saxony,16074
2022-10-12,GM14,Sachsen-Anhalt State,5741
2022-10-12,GM15,Free State of Thuringia,7685
2022-10-12,GM16,Berlin State,4854
