date,location,location_name,value
2022-01-12,GM,Germany,114735
2022-01-12,GM01,Baden-Württemberg State,13309
2022-01-12,GM02,Free State of Bavaria,20054
2022-01-12,GM03,Free Hanseatic City of Bremen,613
2022-01-12,GM04,Free Hanseatic City of Hamburg,2034
2022-01-12,GM05,Hesse State,8646
2022-01-12,GM06,Lower Saxony State,6948
2022-01-12,GM07,North Rhine-Westphalia State,20676
2022-01-12,GM08,Rhineland-Palatinate State,4723
2022-01-12,GM09,Saarland State,1279
2022-01-12,GM10,Schleswig-Holstein State,1906
2022-01-12,GM11,Brandenburg State,4830
2022-01-12,GM12,Mecklenburg-Western Pomerania State,1544
2022-01-12,GM13,Free State of Saxony,13543
2022-01-12,GM14,Sachsen-Anhalt State,4427
2022-01-12,GM15,Free State of Thuringia,6158
2022-01-12,GM16,Berlin State,4045
