date,location,location_name,value
2021-12-08,GM,Germany,104047
2021-12-08,GM01,Baden-Württemberg State,12079
2021-12-08,GM02,Free State of Bavaria,18174
2021-12-08,GM03,Free Hanseatic City of Bremen,558
2021-12-08,GM04,Free Hanseatic City of Hamburg,1907
2021-12-08,GM05,Hesse State,8251
2021-12-08,GM06,Lower Saxony State,6486
2021-12-08,GM07,North Rhine-Westphalia State,19337
2021-12-08,GM08,Rhineland-Palatinate State,4356
2021-12-08,GM09,Saarland State,1130
2021-12-08,GM10,Schleswig-Holstein State,1821
2021-12-08,GM11,Brandenburg State,4267
2021-12-08,GM12,Mecklenburg-Western Pomerania State,1362
2021-12-08,GM13,Free State of Saxony,11315
2021-12-08,GM14,Sachsen-Anhalt State,3882
2021-12-08,GM15,Free State of Thuringia,5245
2021-12-08,GM16,Berlin State,3877
