date,location,location_name,value
2022-09-01,GM,Germany,147494
2022-09-01,GM01,Baden-Württemberg State,16943
2022-09-01,GM02,Free State of Bavaria,25435
2022-09-01,GM03,Free Hanseatic City of Bremen,828
2022-09-01,GM04,Free Hanseatic City of Hamburg,2963
2022-09-01,GM05,Hesse State,10922
2022-09-01,GM06,Lower Saxony State,10476
2022-09-01,GM07,North Rhine-Westphalia State,27058
2022-09-01,GM08,Rhineland-Palatinate State,6064
2022-09-01,GM09,Saarland State,1823
2022-09-01,GM10,Schleswig-Holstein State,2825
2022-09-01,GM11,Brandenburg State,5862
2022-09-01,GM12,Mecklenburg-Western Pomerania State,2415
2022-09-01,GM13,Free State of Saxony,15900
2022-09-01,GM14,Sachsen-Anhalt State,5649
2022-09-01,GM15,Free State of Thuringia,7566
2022-09-01,GM16,Berlin State,4765
