date,location,location_name,value
2021-11-11,GM,Germany,97198
2021-11-11,GM01,Baden-Württemberg State,11179
2021-11-11,GM02,Free State of Bavaria,16434
2021-11-11,GM03,Free Hanseatic City of Bremen,534
2021-11-11,GM04,Free Hanseatic City of Hamburg,1843
2021-11-11,GM05,Hesse State,7945
2021-11-11,GM06,Lower Saxony State,6148
2021-11-11,GM07,North Rhine-Westphalia State,18424
2021-11-11,GM08,Rhineland-Palatinate State,4145
2021-11-11,GM09,Saarland State,1078
2021-11-11,GM10,Schleswig-Holstein State,1747
2021-11-11,GM11,Brandenburg State,3961
2021-11-11,GM12,Mecklenburg-Western Pomerania State,1271
2021-11-11,GM13,Free State of Saxony,10473
2021-11-11,GM14,Sachsen-Anhalt State,3624
2021-11-11,GM15,Free State of Thuringia,4639
2021-11-11,GM16,Berlin State,3753
