date,location,location_name,value
2021-12-29,GM,Germany,111219
2021-12-29,GM01,Baden-Württemberg State,12911
2021-12-29,GM02,Free State of Bavaria,19544
2021-12-29,GM03,Free Hanseatic City of Bremen,597
2021-12-29,GM04,Free Hanseatic City of Hamburg,1973
2021-12-29,GM05,Hesse State,8532
2021-12-29,GM06,Lower Saxony State,6800
2021-12-29,GM07,North Rhine-Westphalia State,20226
2021-12-29,GM08,Rhineland-Palatinate State,4610
2021-12-29,GM09,Saarland State,1238
2021-12-29,GM10,Schleswig-Holstein State,1881
2021-12-29,GM11,Brandenburg State,4655
2021-12-29,GM12,Mecklenburg-Western Pomerania State,1464
2021-12-29,GM13,Free State of Saxony,12752
2021-12-29,GM14,Sachsen-Anhalt State,4226
2021-12-29,GM15,Free State of Thuringia,5808
2021-12-29,GM16,Berlin State,4002
