date,location,location_name,value
2022-07-06,GM,Germany,141519
2022-07-06,GM01,Baden-Württemberg State,16377
2022-07-06,GM02,Free State of Bavaria,24483
2022-07-06,GM03,Free Hanseatic City of Bremen,794
2022-07-06,GM04,Free Hanseatic City of Hamburg,2735
2022-07-06,GM05,Hesse State,10406
2022-07-06,GM06,Lower Saxony State,9736
2022-07-06,GM07,North Rhine-Westphalia State,25826
2022-07-06,GM08,Rhineland-Palatinate State,5771
2022-07-06,GM09,Saarland State,1722
2022-07-06,GM10,Schleswig-Holstein State,2619
2022-07-06,GM11,Brandenburg State,5723
2022-07-06,GM12,Mecklenburg-Western Pomerania State,2266
2022-07-06,GM13,Free State of Saxony,15610
2022-07-06,GM14,Sachsen-Anhalt State,5420
2022-07-06,GM15,Free State of Thuringia,7375
2022-07-06,GM16,Berlin State,4656
