date,location,location_name,value
2022-02-18,GM,Germany,120992
2022-02-18,GM01,Baden-Württemberg State,14026
2022-02-18,GM02,Free State of Bavaria,21015
2022-02-18,GM03,Free Hanseatic City of Bremen,671
2022-02-18,GM04,Free Hanseatic City of Hamburg,2249
2022-02-18,GM05,Hesse State,9059
2022-02-18,GM06,Lower Saxony State,7312
2022-02-18,GM07,North Rhine-Westphalia State,21797
2022-02-18,GM08,Rhineland-Palatinate State,4915
2022-02-18,GM09,Saarland State,1369
2022-02-18,GM10,Schleswig-Holstein State,2068
2022-02-18,GM11,Brandenburg State,5117
2022-02-18,GM12,Mecklenburg-Western Pomerania State,1714
2022-02-18,GM13,Free State of Saxony,14248
2022-02-18,GM14,Sachsen-Anhalt State,4699
2022-02-18,GM15,Free State of Thuringia,6528
2022-02-18,GM16,Berlin State,4205
