date,location,location_name,value
2022-08-25,GM,Germany,146913
2022-08-25,GM01,Baden-Württemberg State,16886
2022-08-25,GM02,Free State of Bavaria,25362
2022-08-25,GM03,Free Hanseatic City of Bremen,824
2022-08-25,GM04,Free Hanseatic City of Hamburg,2938
2022-08-25,GM05,Hesse State,10874
2022-08-25,GM06,Lower Saxony State,10401
2022-08-25,GM07,North Rhine-Westphalia State,26918
2022-08-25,GM08,Rhineland-Palatinate State,6047
2022-08-25,GM09,Saarland State,1812
2022-08-25,GM10,Schleswig-Holstein State,2809
2022-08-25,GM11,Brandenburg State,5854
2022-08-25,GM12,Mecklenburg-Western Pomerania State,2398
2022-08-25,GM13,Free State of Saxony,15869
2022-08-25,GM14,Sachsen-Anhalt State,5629
2022-08-25,GM15,Free State of Thuringia,7540
2022-08-25,GM16,Berlin State,4752
