date,location,location_name,value
2021-04-26,GM,Germany,81624
2021-04-26,GM01,Baden-Württemberg State,9226
2021-04-26,GM02,Free State of Bavaria,13973
2021-04-26,GM03,Free Hanseatic City of Bremen,446
2021-04-26,GM04,Free Hanseatic City of Hamburg,1461
2021-04-26,GM05,Hesse State,6754
2021-04-26,GM06,Lower Saxony State,5225
2021-04-26,GM07,North Rhine-Westphalia State,15224
2021-04-26,GM08,Rhineland-Palatinate State,3515
2021-04-26,GM09,Saarland State,949
2021-04-26,GM10,Schleswig-Holstein State,1497
2021-04-26,GM11,Brandenburg State,3504
2021-04-26,GM12,Mecklenburg-Western Pomerania State,967
2021-04-26,GM13,Free State of Saxony,8940
2021-04-26,GM14,Sachsen-Anhalt State,3015
2021-04-26,GM15,Free State of Thuringia,3741
2021-04-26,GM16,Berlin State,3187
