date,location,location_name,value
2022-01-31,GM,Germany,117786
2022-01-31,GM01,Baden-Württemberg State,13653
2022-01-31,GM02,Free State of Bavaria,20441
2022-01-31,GM03,Free Hanseatic City of Bremen,649
2022-01-31,GM04,Free Hanseatic City of Hamburg,2133
2022-01-31,GM05,Hesse State,8830
2022-01-31,GM06,Lower Saxony State,7088
2022-01-31,GM07,North Rhine-Westphalia State,21095
2022-01-31,GM08,Rhineland-Palatinate State,4801
2022-01-31,GM09,Saarland State,1328
2022-01-31,GM10,Schleswig-Holstein State,1964
2022-01-31,GM11,Brandenburg State,5003
2022-01-31,GM12,Mecklenburg-Western Pomerania State,1632
2022-01-31,GM13,Free State of Saxony,14075
2022-01-31,GM14,Sachsen-Anhalt State,4593
2022-01-31,GM15,Free State of Thuringia,6394
2022-01-31,GM16,Berlin State,4107
