date,location,location_name,value
2022-02-23,GM,Germany,121902
2022-02-23,GM01,Baden-Württemberg State,14126
2022-02-23,GM02,Free State of Bavaria,21188
2022-02-23,GM03,Free Hanseatic City of Bremen,678
2022-02-23,GM04,Free Hanseatic City of Hamburg,2276
2022-02-23,GM05,Hesse State,9110
2022-02-23,GM06,Lower Saxony State,7383
2022-02-23,GM07,North Rhine-Westphalia State,22026
2022-02-23,GM08,Rhineland-Palatinate State,4960
2022-02-23,GM09,Saarland State,1389
2022-02-23,GM10,Schleswig-Holstein State,2088
2022-02-23,GM11,Brandenburg State,5159
2022-02-23,GM12,Mecklenburg-Western Pomerania State,1742
2022-02-23,GM13,Free State of Saxony,14272
2022-02-23,GM14,Sachsen-Anhalt State,4719
2022-02-23,GM15,Free State of Thuringia,6564
2022-02-23,GM16,Berlin State,4222
