date,location,location_name,value
2022-03-17,GM,Germany,126420
2022-03-17,GM01,Baden-Württemberg State,14726
2022-03-17,GM02,Free State of Bavaria,22010
2022-03-17,GM03,Free Hanseatic City of Bremen,696
2022-03-17,GM04,Free Hanseatic City of Hamburg,2344
2022-03-17,GM05,Hesse State,9455
2022-03-17,GM06,Lower Saxony State,7764
2022-03-17,GM07,North Rhine-Westphalia State,23002
2022-03-17,GM08,Rhineland-Palatinate State,5141
2022-03-17,GM09,Saarland State,1459
2022-03-17,GM10,Schleswig-Holstein State,2203
2022-03-17,GM11,Brandenburg State,5329
2022-03-17,GM12,Mecklenburg-Western Pomerania State,1882
2022-03-17,GM13,Free State of Saxony,14503
2022-03-17,GM14,Sachsen-Anhalt State,4881
2022-03-17,GM15,Free State of Thuringia,6715
2022-03-17,GM16,Berlin State,4310
