date,location,location_name,value
2022-01-21,GM,Germany,116485
2022-01-21,GM01,Baden-Württemberg State,13498
2022-01-21,GM02,Free State of Bavaria,20266
2022-01-21,GM03,Free Hanseatic City of Bremen,629
2022-01-21,GM04,Free Hanseatic City of Hamburg,2059
2022-01-21,GM05,Hesse State,8716
2022-01-21,GM06,Lower Saxony State,7039
2022-01-21,GM07,North Rhine-Westphalia State,20866
2022-01-21,GM08,Rhineland-Palatinate State,4760
2022-01-21,GM09,Saarland State,1313
2022-01-21,GM10,Schleswig-Holstein State,1932
2022-01-21,GM11,Brandenburg State,4957
2022-01-21,GM12,Mecklenburg-Western Pomerania State,1603
2022-01-21,GM13,Free State of Saxony,13912
2022-01-21,GM14,Sachsen-Anhalt State,4524
2022-01-21,GM15,Free State of Thuringia,6334
2022-01-21,GM16,Berlin State,4077
