date,location,location_name,value
2022-06-24,GM,Germany,140650
2022-06-24,GM01,Baden-Württemberg State,16263
2022-06-24,GM02,Free State of Bavaria,24323
2022-06-24,GM03,Free Hanseatic City of Bremen,785
2022-06-24,GM04,Free Hanseatic City of Hamburg,2711
2022-06-24,GM05,Hesse State,10318
2022-06-24,GM06,Lower Saxony State,9610
2022-06-24,GM07,North Rhine-Westphalia State,25657
2022-06-24,GM08,Rhineland-Palatinate State,5741
2022-06-24,GM09,Saarland State,1714
2022-06-24,GM10,Schleswig-Holstein State,2592
2022-06-24,GM11,Brandenburg State,5709
2022-06-24,GM12,Mecklenburg-Western Pomerania State,2254
2022-06-24,GM13,Free State of Saxony,15588
2022-06-24,GM14,Sachsen-Anhalt State,5394
2022-06-24,GM15,Free State of Thuringia,7352
2022-06-24,GM16,Berlin State,4639
