date,location,location_name,value
2022-06-14,GM,Germany,139914
2022-06-14,GM01,Baden-Württemberg State,16199
2022-06-14,GM02,Free State of Bavaria,24192
2022-06-14,GM03,Free Hanseatic City of Bremen,782
2022-06-14,GM04,Free Hanseatic City of Hamburg,2684
2022-06-14,GM05,Hesse State,10239
2022-06-14,GM06,Lower Saxony State,9453
2022-06-14,GM07,North Rhine-Westphalia State,25541
2022-06-14,GM08,Rhineland-Palatinate State,5706
2022-06-14,GM09,Saarland State,1702
2022-06-14,GM10,Schleswig-Holstein State,2575
2022-06-14,GM11,Brandenburg State,5692
2022-06-14,GM12,Mecklenburg-Western Pomerania State,2243
2022-06-14,GM13,Free State of Saxony,15564
2022-06-14,GM14,Sachsen-Anhalt State,5379
2022-06-14,GM15,Free State of Thuringia,7331
2022-06-14,GM16,Berlin State,4632
