date,location,location_name,value
2022-03-26,GM,Germany,128388
2022-03-26,GM01,Baden-Württemberg State,14955
2022-03-26,GM02,Free State of Bavaria,22360
2022-03-26,GM03,Free Hanseatic City of Bremen,711
2022-03-26,GM04,Free Hanseatic City of Hamburg,2371
2022-03-26,GM05,Hesse State,9552
2022-03-26,GM06,Lower Saxony State,7951
2022-03-26,GM07,North Rhine-Westphalia State,23425
2022-03-26,GM08,Rhineland-Palatinate State,5221
2022-03-26,GM09,Saarland State,1502
2022-03-26,GM10,Schleswig-Holstein State,2263
2022-03-26,GM11,Brandenburg State,5386
2022-03-26,GM12,Mecklenburg-Western Pomerania State,1955
2022-03-26,GM13,Free State of Saxony,14635
2022-03-26,GM14,Sachsen-Anhalt State,4971
2022-03-26,GM15,Free State of Thuringia,6776
2022-03-26,GM16,Berlin State,4354
