date,location,location_name,value
2021-08-11,GM,Germany,91817
2021-08-11,GM01,Baden-Württemberg State,10432
2021-08-11,GM02,Free State of Bavaria,15366
2021-08-11,GM03,Free Hanseatic City of Bremen,494
2021-08-11,GM04,Free Hanseatic City of Hamburg,1630
2021-08-11,GM05,Hesse State,7597
2021-08-11,GM06,Lower Saxony State,5822
2021-08-11,GM07,North Rhine-Westphalia State,17311
2021-08-11,GM08,Rhineland-Palatinate State,3913
2021-08-11,GM09,Saarland State,1030
2021-08-11,GM10,Schleswig-Holstein State,1640
2021-08-11,GM11,Brandenburg State,3818
2021-08-11,GM12,Mecklenburg-Western Pomerania State,1184
2021-08-11,GM13,Free State of Saxony,10140
2021-08-11,GM14,Sachsen-Anhalt State,3468
2021-08-11,GM15,Free State of Thuringia,4387
2021-08-11,GM16,Berlin State,3585
