date,location,location_name,value
2021-09-19,GM,Germany,92958
2021-09-19,GM01,Baden-Württemberg State,10553
2021-09-19,GM02,Free State of Bavaria,15526
2021-09-19,GM03,Free Hanseatic City of Bremen,506
2021-09-19,GM04,Free Hanseatic City of Hamburg,1691
2021-09-19,GM05,Hesse State,7695
2021-09-19,GM06,Lower Saxony State,5909
2021-09-19,GM07,North Rhine-Westphalia State,17638
2021-09-19,GM08,Rhineland-Palatinate State,3959
2021-09-19,GM09,Saarland State,1046
2021-09-19,GM10,Schleswig-Holstein State,1677
2021-09-19,GM11,Brandenburg State,3834
2021-09-19,GM12,Mecklenburg-Western Pomerania State,1196
2021-09-19,GM13,Free State of Saxony,10194
2021-09-19,GM14,Sachsen-Anhalt State,3518
2021-09-19,GM15,Free State of Thuringia,4400
2021-09-19,GM16,Berlin State,3616
