date,location,location_name,value
2022-05-27,GM,Germany,138781
2022-05-27,GM01,Baden-Württemberg State,16099
2022-05-27,GM02,Free State of Bavaria,24009
2022-05-27,GM03,Free Hanseatic City of Bremen,774
2022-05-27,GM04,Free Hanseatic City of Hamburg,2646
2022-05-27,GM05,Hesse State,10111
2022-05-27,GM06,Lower Saxony State,9270
2022-05-27,GM07,North Rhine-Westphalia State,25358
2022-05-27,GM08,Rhineland-Palatinate State,5675
2022-05-27,GM09,Saarland State,1677
2022-05-27,GM10,Schleswig-Holstein State,2537
2022-05-27,GM11,Brandenburg State,5662
2022-05-27,GM12,Mecklenburg-Western Pomerania State,2227
2022-05-27,GM13,Free State of Saxony,15506
2022-05-27,GM14,Sachsen-Anhalt State,5344
2022-05-27,GM15,Free State of Thuringia,7278
2022-05-27,GM16,Berlin State,4608
